-1.86836, 0
-1.85358, 0
-1.83872, 0
-1.82379, 0
-1.80879, 0
-1.79371, 0
-1.77857, 0
-1.76336, 0
-1.74807, 0
-1.73272, 0
-1.7173, 0
-1.70181, 0
-1.68625, 0
-1.67063, 0
-1.65494, 0
-1.63918, 0
-1.62336, 0
-1.60748, 0
-1.59153, 0
-1.57552, 0
-1.55945, 0
-1.54332, 0
-1.52712, 0
-1.51087, 0
-1.49456, 0
-1.47818, 0
-1.46175, 0
-1.44526, 0
-1.42871, 0
-1.41211, 0
-1.39545, 0
-1.37874, 0
-1.36197, 0
-1.34515, 0
-1.32827, 0
-1.31135, 0
-1.29437, 0
-1.27734, 0
-1.26026, 0
-1.24313, 0
-1.22595, 0
-1.20872, 0
-1.19144, 0
-1.17412, 0
-1.15675, 0
-1.13934, 0
-1.12188, 0
-1.10437, 0
-1.08683, 0
-1.06924, 0
-1.0516, 0
-1.03393, 0
-1.01621, 0
-0.998459, 0
-0.980664, 0
-0.962831, 0
-0.94496, 0
-0.927051, 0
-0.909106, 0
-0.891125, 0
-0.873109, 0
-0.855058, 0
-0.836973, 0
-0.818856, 0
-0.800706, 0
-0.782525, 0
-0.764312, 0
-0.74607, 0
-0.727798, 0
-0.709497, 0
-0.691168, 0
-0.672812, 0
-0.65443, 0
-0.636021, 0
-0.617588, 0
-0.59913, 0
-0.580648, 0
-0.562144, 0
-0.543617, 0
-0.525069, 0
-0.5065, 0
-0.487911, 0
-0.469303, 0
-0.450677, 0
-0.432032, 0
-0.413371, 0
-0.394693, 0
-0.376, 0
-0.357291, 0
-0.338569, 0
-0.319833, 0
-0.301085, 0
-0.282325, 0
-0.263554, 0
-0.244772, 0
-0.22598, 0
-0.20718, 0
-0.188372, 0
-0.169556, 0
-0.150733, 0
-0.131904, 0
-0.113071, 0
-0.0942323, 0
-0.0753903, 0
-0.0565453, 0
-0.0376981, 0
-0.0188494, 0
0, 0
0.0188494, 0
0.0376981, 0
0.0565453, 0
0.0753903, 0
0.0942323, 0
0.113071, 0
0.131904, 0
0.150733, 0
0.169556, 0
0.188372, 0
0.20718, 0
0.22598, 0
0.244772, 0
0.263554, 0
0.282325, 0
0.301085, 0
0.319833, 0
0.338569, 0
0.357291, 0
0.376, 0
0.394693, 0
0.413371, 0
0.432032, 0
0.450677, 0
0.469303, 0
0.487911, 0
0.5065, 0
0.525069, 0
0.543617, 0
0.562144, 0
0.580648, 0
0.59913, 0
0.617588, 0
0.636021, 0
0.65443, 0
0.672812, 0
0.691168, 0
0.709497, 0
0.727798, 0
0.74607, 0
0.764312, 0
0.782525, 0
0.800706, 0
0.818856, 0
0.836973, 0
0.855058, 0
0.873109, 0
0.891125, 0
0.909106, 0
0.927051, 0
0.94496, 0
0.962831, 0
0.980664, 0
0.998459, 0
1.01621, 0
1.03393, 0
1.0516, 0
1.06924, 0
1.08683, 0
1.10437, 0
1.12188, 0
1.13934, 0
1.15675, 0
1.17412, 0
1.19144, 0
1.20872, 0
1.22595, 0
1.24313, 0
1.26026, 0
1.27734, 0
1.29437, 0
1.31135, 0
1.32827, 0
1.34515, 0
1.36197, 0
1.37874, 0
1.39545, 0
1.41211, 0
1.42871, 0
1.44526, 0
1.46175, 0
1.47818, 0
1.49456, 0
1.51087, 0
1.52712, 0
1.54332, 0
1.55945, 0
1.57552, 0
1.59153, 0
1.60748, 0
1.62336, 0
1.63918, 0
1.65494, 0
1.67063, 0
1.68625, 0
1.70181, 0
1.7173, 0
1.73272, 0
1.74807, 0
1.76336, 0
1.77857, 0
1.79371, 0
1.80879, 0
1.82379, 0
1.83872, 0
1.85358, 0
1.86836, 0
1.88307, 0
1.89771, 0
1.91227, 0
1.92676, 0
1.94117, 0
1.9555, 0
1.96976, 0
1.98394, 0
1.99804, 0
2.01206, 0
2.026, 0
2.03986, 0
2.05364, 0
2.06734, 0
2.08096, 0
2.0945, 0
2.10795, 0
2.12132, 0
2.13461, 0
2.14781, 0
2.16093, 0
2.17396, 0
2.18691, 0
2.19977, 0
2.21254, 0
2.22523, 0
2.23782, 0
2.25033, 0
2.26275, 0
2.27509, 0
2.28733, 0
2.29948, 0
2.31154, 0
2.32351, 0
2.33539, 0
2.34717, 0
2.35887, 0
2.37047, 0
2.38197, 0
2.39338, 0
2.4047, 0
2.41592, 0
2.42705, 0
2.43808, 0
2.44902, 0
2.45986, 0
2.4706, 0
2.48124, 0
2.49179, 0
2.50224, 0
2.51258, 0
2.52283, 0
2.53298, 0
2.54303, 0
2.55298, 0
2.56283, 0
2.57258, 0
2.58223, 0
2.59177, 0
2.60121, 0
2.61055, 0
2.61979, 0
2.62892, 0
2.63795, 0
2.64687, 0
2.65569, 0
2.66441, 0
2.67302, 0
2.68152, 0
2.68992, 0
2.69822, 0
2.7064, 0
2.71448, 0
2.72245, 0
2.73032, 0
2.73807, 0
2.74572, 0
2.75326, 0
2.7607, 0
2.76802, 0
2.77523, 0
2.78234, 0
2.78933, 0
2.79621, 0
2.80299, 0
2.80965, 0
2.8162, 0
2.82264, 0
2.82897, 0
2.83519, 0
2.84129, 0
2.84729, 0
2.85317, 0
2.85894, 0
2.86459, 0
2.87014, 0
2.87557, 0
2.88088, 0
2.88608, 0
2.89117, 0
2.89614, 0
2.901, 0
2.90575, 0
2.91038, 0
2.9149, 0
2.9193, 0
2.92358, 0
2.92775, 0
2.9318, 0
2.93574, 0
2.93957, 0
2.94327, 0
2.94686, 0
2.95034, 0
2.95369, 0
2.95693, 0
2.96006, 0
2.96307, 0
2.96596, 0
2.96873, 0
2.97138, 0
2.97392, 0
2.97634, 0
2.97865, 0
2.98083, 0
2.9829, 0
2.98485, 0
2.98669, 0
2.9884, 0
2.99, 0
2.99148, 0
2.99284, 0
2.99408, 0
2.9952, 0
2.99621, 0
2.9971, 0
2.99787, 0
2.99852, 0
2.99905, 0
2.99947, 0
2.99976, 0
2.99994, 0
3, 0
2.99994, 0
2.99976, 0
2.99947, 0
2.99905, 0
2.99852, 0
2.99787, 0
2.9971, 0
2.99621, 0
2.9952, 0
2.99408, 0
2.99284, 0
2.99148, 0
2.99, 0
2.9884, 0
2.98669, 0
2.98485, 0
2.9829, 0
2.98083, 0
2.97865, 0
2.97634, 0
2.97392, 0
2.97138, 0
2.96873, 0
2.96596, 0
2.96307, 0
2.96006, 0
2.95693, 0
2.95369, 0
2.95034, 0
2.94686, 0
2.94327, 0
2.93957, 0
2.93574, 0
2.9318, 0
2.92775, 0
2.92358, 0
2.9193, 0
2.9149, 0
2.91038, 0
2.90575, 0
2.901, 0
2.89614, 0
2.89117, 0
2.88608, 0
2.88088, 0
2.87557, 0
2.87014, 0
2.86459, 0
2.85894, 0
2.85317, 0
2.84729, 0
2.84129, 0
2.83519, 0
2.82897, 0
2.82264, 0
2.8162, 0
2.80965, 0
2.80299, 0
2.79621, 0
2.78933, 0
2.78234, 0
2.77523, 0
2.76802, 0
2.7607, 0
2.75326, 0
2.74572, 0
2.73807, 0
2.73032, 0
2.72245, 0
2.71448, 0
2.7064, 0
2.69822, 0
2.68992, 0
2.68152, 0
2.67302, 0
2.66441, 0
2.65569, 0
2.64687, 0
2.63795, 0
2.62892, 0
2.61979, 0
2.61055, 0
2.60121, 0
2.59177, 0
2.58223, 0
2.57258, 0
2.56283, 0
2.55298, 0
2.54303, 0
2.53298, 0
2.52283, 0
2.51258, 0
2.50224, 0
2.49179, 0
2.48124, 0
2.4706, 0
2.45986, 0
2.44902, 0
2.43808, 0
2.42705, 0
2.41592, 0
2.4047, 0
2.39338, 0
2.38197, 0
2.37047, 0
2.35887, 0
2.34717, 0
2.33539, 0
2.32351, 0
2.31154, 0
2.29948, 0
2.28733, 0
2.27509, 0
2.26275, 0
2.25033, 0
2.23782, 0
2.22523, 0
2.21254, 0
2.19977, 0
2.18691, 0
2.17396, 0
2.16093, 0
2.14781, 0
2.13461, 0
2.12132, 0
2.10795, 0
2.0945, 0
2.08096, 0
2.06734, 0
2.05364, 0
2.03986, 0
2.026, 0
2.01206, 0
1.99804, 0
1.98394, 0
1.96976, 0
1.9555, 0
1.94117, 0
1.92676, 0
1.91227, 0
1.89771, 0
1.88307, 0
1.86836, 0
1.85358, 0
1.83872, 0
1.82379, 0
1.80879, 0
1.79371, 0
1.77857, 0
1.76336, 0
1.74807, 0
1.73272, 0
1.7173, 0
1.70181, 0
1.68625, 0
1.67063, 0
1.65494, 0
1.63918, 0
1.62336, 0
1.60748, 0
1.59153, 0
1.57552, 0
1.55945, 0
1.54332, 0
1.52712, 0
1.51087, 0
1.49456, 0
1.47818, 0
1.46175, 0
1.44526, 0
1.42871, 0
1.41211, 0
1.39545, 0
1.37874, 0
1.36197, 0
1.34515, 0
1.32827, 0
1.31135, 0
1.29437, 0
1.27734, 0
1.26026, 0
1.24313, 0
1.22595, 0
1.20872, 0
1.19144, 0
1.17412, 0
1.15675, 0
1.13934, 0
1.12188, 0
1.10437, 0
1.08683, 0
1.06924, 0
1.0516, 0
1.03393, 0
1.01621, 0
0.998459, 0
0.980664, 0
0.962831, 0
0.94496, 0
0.927051, 0
0.909106, 0
0.891125, 0
0.873109, 0
0.855058, 0
0.836973, 0
0.818856, 0
0.800706, 0
0.782525, 0
0.764312, 0
0.74607, 0
0.727798, 0
0.709497, 0
0.691168, 0
0.672812, 0
0.65443, 0
0.636021, 0
0.617588, 0
0.59913, 0
0.580648, 0
0.562144, 0
0.543617, 0
0.525069, 0
0.5065, 0
0.487911, 0
0.469303, 0
0.450677, 0
0.432032, 0
0.413371, 0
0.394693, 0
0.376, 0
0.357291, 0
0.338569, 0
0.319833, 0
0.301085, 0
0.282325, 0
0.263554, 0
0.244772, 0
0.22598, 0
0.20718, 0
0.188372, 0
0.169556, 0
0.150733, 0
0.131904, 0
0.113071, 0
0.0942323, 0
0.0753903, 0
0.0565453, 0
0.0376981, 0
0.0188494, 0
